sepal length (cm),sepal width (cm),petal length (cm),petal width (cm),target
4.721501779089792,3.3183248196153805,1.2254322446336345,0.3140020634811842,0
5.180507100722172,3.161848781776231,1.4186684366251958,0.1897346217676637,0
5.214981497397967,3.670314770908113,1.4470897770558409,0.2697045588529758,0
5.230062533480821,3.5850779155123966,1.3986812317580593,0.2255188921853459,0
4.780401433740098,3.4846072213138877,1.3457571163766988,0.3541284859631415,0
5.016514549570763,3.1169629349556396,1.3671361766154293,0.12771610829195534,0
4.36377693036158,2.7866812178964415,1.3445651935329515,0.054672696614586014,0
5.358747877250355,3.6144663081001727,1.6016211960124167,0.09381028564392696,0
5.1951111586955,3.212906683128437,1.757960866582333,0.28284561763132493,0
5.797569409478243,3.712252390101862,1.4456812558840961,0.24126449829595226,0
4.961903661874042,3.5691365977807687,1.4038583228605195,0.20265225919009325,0
5.124219018225218,3.468189881525583,1.5569009392735478,0.33928439729484294,0
4.420113527836328,2.933693906122554,1.5633903308256796,0.23742229014474175,0
4.515528239733697,3.1135404157543762,1.7026474320922214,0.21227904767751826,0
5.067953212293752,3.6841578466707827,1.588889060802756,0.2985434364221911,0
5.5997737812065385,4.1197860820593215,1.4113445922691747,0.0807117167276214,0
5.977281658537452,4.372999074722179,1.7832168886897417,0.3564985112430224,0
3.9825204772477623,2.3123552949412276,1.518965593559835,0.3829980240737741,0
5.221953548067131,3.4353782368583543,1.304070113083112,0.24775580849259815,0
4.312717990668991,2.9674250254710945,1.2744195218490786,0.019893326814423157,0
4.694578654990423,3.4325092671123456,1.3176865492670662,0.06586733046754095,0
5.045994486725937,3.544174098464929,1.2514399359618673,0.10490534856506464,0
4.80559408435385,3.5107543343078826,1.1378250929066511,0.1868701621802613,0
4.987562163787604,4.006785643564343,1.2964442109253311,0.3316517637441062,0
4.81841821970906,3.4396422809731044,1.451605022840126,0.3340712078626148,0
4.871832005123954,3.1948981918452897,1.4562014618283736,0.23387982948748948,0
5.270934850564068,4.030253333426152,1.4405971443066503,0.19605199428827974,0
4.881881717421088,3.5323113089244007,1.4674499417307356,0.17607691843343648,0
4.8681191483803286,3.855758527288839,1.4559529106972329,0.2630460052362312,0
5.375927461040099,4.254774890585385,1.3173980334535054,0.4699968872015847,0
4.684166780364802,3.131338503467057,1.5302182446776773,0.22047831776360527,0
4.957727423534519,3.51495473467673,1.1616126709578012,0.1307815049957176,0
4.366819651635704,2.5890759918568005,1.199143779760464,0.19335408245489943,0
4.333170809839071,2.558223445748931,1.3937219325165937,0.1251809706770564,0
5.08562747397259,3.312497534473752,1.373794126986421,0.41836137418679975,0
4.5628381668873,2.935268413676028,1.523962452347555,0.2595580290543975,0
4.844620986030385,3.6413396612263487,1.4247192061589955,0.19260657366931547,0
5.1234142758294805,3.7099271269384895,1.5822665507469056,0.2111829845440372,0
5.0455675940427644,3.3308651376596154,1.5201588174593514,0.47197924876925607,0
4.817437432964266,3.4580118029624427,1.3664005656690574,0.16709654325222456,0
5.242728936902721,3.3264860929700277,1.4449778626280234,0.2212542746910341,0
5.20608173833195,3.43658743089128,1.5651204356362085,0.23967418891793785,0
4.952494489963699,3.1656860397261157,1.5292559080223842,0.06960624094266171,0
5.825936189088351,4.465018819383911,1.8880351330839005,0.47895228652635485,0
4.33621465352528,2.9303039692810966,1.465006158373939,0.11540199257914971,0
5.071139788324066,3.6586347068253575,1.331578070114604,0.15809669971276674,0
4.915675504545804,3.12008243966211,1.4665222432046257,0.21766993046858965,0
5.675397754075778,3.981226846336125,1.6832862622210212,0.3218897463020344,0
4.947555870721038,3.487536582309115,1.5043381009248689,0.27330083131739485,0
5.38808937313677,3.7620590554526516,1.71863561420298,0.3293722914879161,0
5.09573313565432,3.353935653672449,1.6476726234545611,0.3423423175475001,0
5.024239224642534,3.598181725882222,1.31222076453867,-0.03905255342376482,0
5.271470358705687,3.8068157413857033,1.6713823337011022,0.40883365857500054,0
4.937047434814364,3.276088833699854,1.6480521470640985,0.3898979213924023,0
5.20245459804933,3.5676881320202463,1.649720991683872,0.11766286928167186,0
5.343687159703863,3.856543207721644,1.5447510447337698,0.16740119412583984,0
5.1292706219289474,3.2857299128581463,1.509009096244553,0.20104176525190698,0
4.931021198040257,3.3261098384263574,1.1442406603533963,0.10359195279876648,0
4.885620897233642,3.288680746532614,1.3889574216750271,0.37156480350707255,0
4.5802555804054625,2.82814136928341,1.5228370450558948,0.05152529786848137,0
4.9386520753892,3.5150193081793883,1.4153418606213848,0.37395260904251704,0
5.133271067863736,3.5878341920332018,1.3759769252726444,0.21465910480851386,0
5.014918032175585,3.8523159758716616,1.5982908236396323,0.15493817365183687,0
4.6090996527567585,3.234027624519902,1.2689544843635732,0.15708621824000757,0
5.2905958050912805,3.5360481195916953,1.5992934062950812,0.2856114813468902,0
4.932232593931523,3.182441597469781,1.2727397825516356,0.0024476405379181276,0
4.937127925629369,3.4979013143255147,1.3283863482671885,0.15748282950966924,0
5.096247900808367,3.535795753194994,1.1372044590224024,0.08729598056584181,0
4.854706105356129,3.013684976992927,1.278646305066608,0.16308961097626237,0
5.092862839954351,3.3379701244524873,1.6329576975729954,0.3111255246469259,0
4.715089859213754,3.396060038964264,1.4675673853106788,0.3099161388423295,0
5.671266788384186,3.919466274850686,1.8450537096856183,0.31286754483202583,0
5.119758744336084,3.4743880299288716,1.5508022043423548,0.19291039079302752,0
5.281175298598537,3.419672231022583,1.633723576626702,0.43774657515097426,0
5.212434787564708,3.7667461893176433,1.3574513229325813,0.15946644459381473,0
4.729570046810157,3.2169670268058383,1.235484785396908,0.36103033145242713,0
4.490917142997112,3.0973348185325515,1.330275185682785,0.2180700129802117,0
5.024927151552021,3.333908464597186,1.4963460433972826,0.20338684009834093,0
4.9851601766783755,3.2551258976013813,1.5556545294446067,0.1780222258537717,0
4.795171196516608,3.125031208059628,1.5673004781744095,0.39321655873457184,0
5.519244520989641,3.9974327979594224,1.563158538220711,0.33950241277028625,0
5.274997862273398,3.742931080574352,1.2882636943420147,0.19420760084046884,0
4.4605013124739825,2.78171978232761,1.4738052961741603,0.21585264807072413,0
4.584944369073733,3.161052402680972,1.212056990440339,0.24724585109796463,0
4.561336991545915,3.20549594717251,1.5778927882218312,0.3298874114783088,0
5.38146141198453,3.627943298301129,1.4181192090546877,0.16733189779177773,0
5.344409717593973,3.6917849754702985,1.4325082836013936,0.09872383753409888,0
5.114267662544179,3.3255706199855726,1.7408258764890527,0.24580651018777833,0
5.136331457252539,3.772284838510502,1.6633783628014822,0.41245233474665655,0
5.234293470899386,3.950391443371945,1.5068345353930712,0.21005090040600652,0
5.22359863629422,3.5294731195438795,1.616775402428112,0.29026844298667454,0
5.506207989936,3.870575142465554,1.2472440046537827,0.23180089509674917,0
4.744902118063667,3.220114020276245,1.452504566230522,0.17562883109340072,0
4.89472557905964,3.6697038132681223,1.474162002104634,0.283330920155601,0
4.870733415055074,2.7036003119292666,1.7656176969570614,0.38041163657470844,0
4.971779276974364,2.9399922379542853,1.2709879406092173,0.13876586801662977,0
4.684436821826583,3.4445095590245227,1.4103907597503356,0.17045189197814048,0
4.78535139474534,3.614249597811918,1.2647481287933622,0.144134891335083,0
4.874033323904943,3.531910992895581,1.6872722367172865,0.3723342639952317,0
4.756677052272007,2.969278212268423,1.0647163849523336,0.1272586681208148,0
5.382355467207909,3.658772883798957,1.2808231987441039,0.40324112144063295,0
4.81073274508616,3.397261971396054,1.4259453687295858,0.29326465173251964,0
5.167631116866673,3.4983629367486553,1.705396468592089,0.26783427237389673,0
5.033691634265433,3.1252217298895526,1.7537553899262954,0.39723703960473866,0
5.372398407609221,3.615916645427026,0.9989235208399688,0.08232319209412889,0
4.751804328133438,3.0231903725933944,1.3177064902991924,0.28668798018979225,0
4.831924491060934,3.0665817216645657,1.6016755573780532,0.22815668436299139,0
5.252531985327343,3.9224989006549795,1.389495909532657,0.37346174057644854,0
4.987639543513704,3.3223301996701626,1.4749168283554075,0.17170240721085903,0
5.293163008243383,3.615964357305236,1.7442087450085157,0.4578511096572253,0
4.804770489415126,2.8906210185707866,1.6167562615950108,0.10416946362172219,0
4.3214313606611015,3.028874909808458,1.498117625125679,0.22321704989721408,0
5.227913433569551,3.3239260740662315,1.4858885654626866,0.24342574685902688,0
4.821480265610298,3.147190705683033,1.5802840198286447,0.2590722156671226,0
5.029085062206122,2.83779646440279,1.470121067449369,0.17978162390709237,0
4.490968931517729,2.73743748603031,1.3252493844010829,0.14943081968815997,0
4.380894085265608,2.704753453939487,1.2355958760242718,0.22825450142332915,0
4.8100686685731935,3.3245303275553644,1.6661054968307367,0.22708444048958148,0
4.6820750875902615,2.837767885902423,1.284265777841682,0.23550955173942184,0
4.69590489307296,3.732105033168842,1.3253644597048684,0.2900872577219014,0
4.809524659232983,3.105459588060521,1.5283902201873507,0.29617300627430354,0
4.893031769963674,2.6474321009792554,1.6319445457535402,0.30338901060087237,0
4.911056976493203,3.5736561060987766,1.3089033049084868,0.22307384413331513,0
4.336174976623413,3.165418992835561,1.2014488821986236,0.21216580086641007,0
4.335876803669998,2.5388598695201887,1.2823790756656777,-0.015351381606945241,0
5.527465599224439,4.005755121559029,1.40541163707966,0.20908711882600334,0
5.107370849774224,3.265367311331093,1.468646531887833,0.20187905412559368,0
4.764052493013364,3.5648691981719787,1.3726958058905052,0.28975384235525753,0
5.331060117767923,3.3171252981776655,1.4362225914736937,0.22788478341165214,0
4.929883610432592,3.5180839192069637,1.269444766465838,0.12750310149596905,0
4.660214440852033,3.120588039217235,1.3372115505108222,0.34507348676267413,0
5.457288869865302,3.259337573588995,1.4704804917709833,0.30754349914693463,0
4.686593900891741,3.1128030516281795,1.4315087551799686,0.1601165235858883,0
4.704320747336741,2.989043341386814,1.3081664403348032,0.11079821267932963,0
4.912544095208813,3.5574849645696567,1.4556811858494971,0.34654486574973087,0
5.439706228493071,3.5799668326389145,1.6003923471044652,0.2710566377903754,0
4.907274944649746,3.1207610037067566,1.4877599584167576,0.22797058492097813,0
4.77386523298021,3.3794151534548336,1.152349166855259,0.21440090542137757,0
4.66138781252607,2.9042764262049783,1.1418671767911992,0.1324444607977825,0
4.481972119779528,2.8497844178505267,1.2676386338625805,0.2619325984228588,0
4.802895953322687,3.0788775723387394,1.4746893804374546,0.11977674974082347,0
5.098178060581843,3.438850614209351,1.5535228047774479,0.2563060568799134,0
4.77586405911549,3.763563830575183,1.7610619092064923,0.26853704860924205,0
5.591014699657097,4.0145823400617315,1.5163198118049497,0.17036875339869,0
4.821725910602668,3.2726398475648937,1.3690251201085701,0.4184813625023737,0
4.727565178033096,3.337972063386476,1.274917210401207,0.32653425636600153,0
5.168591018026371,3.580719289415603,1.7755115577556355,0.3272822369543674,0
4.656616336890088,2.613921974961575,1.6064947349982757,0.24087418955706197,0
5.289923886804468,3.675434268738568,1.6703763156016855,0.4590757818810544,0
4.974604815310427,4.140618567566916,1.5915041782895645,0.4155536068776183,0
4.891965999357485,2.850764979164265,1.6081715814632644,0.11961273178759144,0
4.341579774747568,2.923245848020276,1.6440826410770788,0.25163388967961287,0
5.239522354941832,3.302912074100124,1.44815669628795,0.25734982937387324,0
5.252461355707121,3.4836024560361967,1.4679732034070685,0.24974996401644356,0
4.88435896263343,3.5164970694639264,1.4068108596473994,0.16146800486299534,0
4.854170672319373,3.4693997744868823,1.2177129362620573,0.48944672217481017,0
4.987113146763469,3.276989774583635,1.4204671664695416,0.29438474607183246,0
4.937868777491512,3.5180147186674926,1.1125812003805988,0.2836985547471375,0
5.023799435871913,3.222681965709569,1.4465464999922282,0.22447424313411732,0
5.239575714459384,3.730705038611811,1.725488266537961,0.17344797599136041,0
4.55881522636076,3.166166179814709,1.5112125803783965,0.1273775099734229,0
5.1703656551834305,3.780982690236525,1.650067095186234,0.3678487246563029,0
5.146783486052597,3.5916228704357986,1.513049308908362,0.13196993581364105,0
4.570594092376414,2.8201258143723615,1.696169166545941,0.3051681926371369,0
5.059507123960433,3.4139796767673594,1.611279476552652,0.18597433024611648,0
5.231259132234054,3.286155947951112,1.3117198330256505,0.13593610454647137,0
4.022603433953785,2.851796967730431,1.5603955294382332,0.3348480170148276,0
5.202857653232136,3.5208214016301214,1.6068914518863309,0.16239677148400028,0
5.513154634742442,4.015109384700023,1.575864785706625,0.3214838361933478,0
4.972589153962141,3.189122920531932,1.509875069417737,0.0968242573176632,0
4.660093557693317,2.9203387573832424,1.6146557817443208,0.4090982242970608,0
4.960834188872422,3.551975149794943,1.742158915147409,0.4558125350132175,0
5.023361967049788,3.7623464727394476,0.9962782061400406,0.020527954718572328,0
5.127172067219107,3.866118192951523,1.1416611065290028,0.25912061540777925,0
4.419917991247472,2.908415944294763,1.2608721197605022,0.11205737487826817,0
4.60728907778852,3.1861662934406385,1.1995429762539926,0.014441555349473167,0
4.894918259872005,3.200181280582039,1.521541231454695,0.22619393966171997,0
4.708965011385518,3.22814523176126,1.283703782810894,0.2459517638906838,0
4.827520977484015,3.1259192489332612,1.620056849917337,0.37293996228948023,0
4.7215882598599,2.905838084429595,1.5475108438654572,0.15161878693745223,0
4.923480323469928,3.1235322228642066,1.586302847231506,0.2598992360979583,0
5.4976929681597575,3.5504977151044317,1.5860755429017521,0.18122393624299948,0
4.556539100609922,3.2676147051430884,1.4497710660023688,0.04754026708810341,0
5.074688886270512,3.6166717610215016,1.876100131559518,0.1285564965769488,0
5.384563730609185,3.9274407928101542,1.3288737709301033,0.3647935205452187,0
4.801154727380531,3.055564706539503,1.5972455402433172,0.08680504462624167,0
5.205931945428837,3.53668678004657,1.7502827749490484,0.11323411842313374,0
5.317194521249902,3.5588635937260276,1.672130965835411,0.3082261070234242,0
5.1817025621584785,3.3899472485503557,1.755609853127081,0.1904027717332308,0
5.231962291421037,3.635972869800252,1.1483925948462241,0.07577152967177728,0
5.509858286343273,3.8541596907301843,1.841139346101259,0.3446731578468812,0
4.890504113325317,3.130248905844281,1.4053522810661092,0.2584434999966846,0
4.69533322449585,2.86785670153165,1.6064733879269653,0.36743860542754603,0
4.81048798438976,3.0736245412206955,1.6655970187526778,0.25702535353326766,0
4.566595113080397,3.0674595565482496,1.4273151896019907,0.269107842066474,0
4.956013570810286,3.374612207689079,1.178350631788326,0.0867681565530383,0
4.8148521433294205,3.600586968609295,1.5334582354044342,0.19174236210775547,0
5.4506315027738905,3.8579742760981794,1.6768401474590984,0.2763054064331494,0
5.113962445262286,3.2244823767369626,1.6471676127503527,0.18487997761426875,0
5.6836437192805,4.32641691168759,1.2101992973016686,0.11033188722889015,0
5.129290436898395,3.5232475083463095,1.2122547228128622,0.08448157949135884,0
4.869130972210797,3.1605114869343076,1.5282511158278125,0.27901675434197554,0
5.40798438685053,3.882971616924506,1.5390972479622584,0.25102773063896094,0
